dim_1,dim_2,ava_s_1,ava_s_2
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
10.0,0.0,55.0,0.0
0.0,1.0,0.0,4.0
1.0,24.0,18.0,287.0
0.0,0.0,4.0,0.0
0.0,8.0,0.0,148.0
0.0,0.0,7.0,2.0
0.0,0.0,7.0,0.0
0.0,2.0,0.0,13.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,5.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
2.0,0.0,15.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0
0.0,7.0,2.0,35.0
10.0,0.0,186.0,0.0
0.0,3.0,3.0,27.0
0.0,0.0,0.0,0.0
0.0,43.0,2.0,2298.0
0.0,0.0,3.0,8.0
0.0,0.0,0.0,0.0
5.0,15.0,37.0,312.0
0.0,0.0,0.0,1.0
2.0,0.0,13.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,1.0,0.0
0.0,2.0,0.0,4.0
6.0,0.0,37.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,5.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,4.0,0.0
0.0,0.0,1.0,2.0
0.0,5.0,0.0,13.0
9.0,0.0,125.0,0.0
0.0,0.0,0.0,1.0
6.0,0.0,25.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,5.0,0.0,36.0
0.0,0.0,2.0,11.0
2.0,1.0,4.0,6.0
0.0,0.0,0.0,0.0
1.0,0.0,7.0,3.0
0.0,0.0,0.0,0.0
5.0,2.0,72.0,9.0
0.0,0.0,2.0,0.0
0.0,0.0,2.0,3.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
3.0,0.0,35.0,6.0
0.0,2.0,1.0,19.0
0.0,0.0,0.0,0.0
4.0,8.0,14.0,78.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
3.0,10.0,10.0,149.0
1.0,0.0,17.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
1.0,4.0,4.0,55.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
6.0,0.0,18.0,0.0
0.0,0.0,7.0,1.0
0.0,0.0,0.0,0.0
0.0,8.0,1.0,98.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,1.0,0.0,5.0
0.0,0.0,7.0,0.0
2.0,2.0,5.0,17.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,10.0,2.0,379.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
0.0,7.0,2.0,33.0
0.0,0.0,0.0,4.0
0.0,4.0,1.0,41.0
0.0,0.0,0.0,2.0
1.0,0.0,6.0,0.0
0.0,3.0,0.0,37.0
2.0,0.0,10.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,4.0
4.0,0.0,13.0,0.0
0.0,3.0,0.0,25.0
2.0,0.0,31.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
3.0,4.0,32.0,18.0
0.0,0.0,0.0,0.0
3.0,0.0,20.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,16.0,5.0
0.0,0.0,1.0,0.0
0.0,3.0,0.0,35.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
10.0,0.0,212.0,0.0
0.0,0.0,0.0,2.0
0.0,1.0,1.0,5.0
0.0,0.0,0.0,0.0
0.0,4.0,3.0,37.0
0.0,0.0,0.0,3.0
0.0,0.0,9.0,0.0
0.0,6.0,0.0,103.0
6.0,0.0,58.0,0.0
0.0,4.0,0.0,19.0
0.0,0.0,2.0,0.0
0.0,0.0,5.0,1.0
0.0,0.0,2.0,0.0
0.0,2.0,0.0,14.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
48.0,0.0,3721.0,0.0
0.0,3.0,2.0,15.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,1.0
6.0,0.0,23.0,0.0
0.0,3.0,0.0,22.0
0.0,0.0,6.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
5.0,1.0,31.0,9.0
0.0,0.0,0.0,2.0
0.0,2.0,2.0,11.0
0.0,0.0,0.0,0.0
1.0,3.0,10.0,13.0
0.0,2.0,0.0,12.0
9.0,0.0,42.0,2.0
0.0,0.0,1.0,14.0
0.0,4.0,0.0,60.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
6.0,0.0,24.0,4.0
0.0,2.0,0.0,20.0
0.0,0.0,2.0,0.0
0.0,0.0,7.0,3.0
0.0,1.0,2.0,4.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,3.0,8.0,13.0
0.0,0.0,0.0,2.0
0.0,45.0,1.0,1718.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,3.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,1.0,0.0
0.0,7.0,0.0,63.0
0.0,0.0,2.0,1.0
16.0,0.0,296.0,0.0
0.0,0.0,0.0,9.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,2.0,0.0
0.0,7.0,1.0,73.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,1.0
2.0,0.0,11.0,0.0
0.0,1.0,0.0,11.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0
6.0,0.0,28.0,1.0
0.0,0.0,0.0,0.0
0.0,6.0,3.0,66.0
0.0,0.0,0.0,0.0
3.0,0.0,5.0,2.0
0.0,0.0,0.0,0.0
2.0,0.0,12.0,1.0
0.0,0.0,0.0,0.0
14.0,1.0,538.0,9.0
4.0,0.0,30.0,1.0
2.0,0.0,15.0,0.0
0.0,2.0,1.0,5.0
0.0,0.0,0.0,0.0
18.0,2.0,871.0,11.0
0.0,0.0,4.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,0.0,4.0,3.0
0.0,1.0,1.0,8.0
0.0,0.0,0.0,4.0
5.0,0.0,50.0,0.0
0.0,2.0,2.0,8.0
0.0,0.0,3.0,0.0
0.0,3.0,0.0,5.0
11.0,0.0,642.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,6.0,0.0
0.0,2.0,1.0,12.0
0.0,5.0,0.0,47.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,0.0
6.0,6.0,24.0,32.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
2.0,0.0,32.0,2.0
0.0,0.0,0.0,1.0
1.0,0.0,5.0,0.0
0.0,0.0,0.0,2.0
7.0,3.0,52.0,20.0
0.0,0.0,0.0,0.0
9.0,0.0,205.0,3.0
0.0,1.0,1.0,8.0
0.0,0.0,0.0,6.0
0.0,10.0,1.0,374.0
0.0,0.0,0.0,0.0
0.0,7.0,2.0,105.0
0.0,0.0,0.0,1.0
12.0,0.0,204.0,0.0
0.0,0.0,0.0,2.0
8.0,0.0,27.0,0.0
0.0,2.0,0.0,9.0
2.0,0.0,11.0,3.0
0.0,0.0,0.0,0.0
1.0,0.0,5.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,4.0,3.0
2.0,20.0,4.0,476.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
18.0,0.0,314.0,0.0
0.0,3.0,2.0,33.0
1.0,4.0,5.0,19.0
0.0,0.0,0.0,0.0
0.0,4.0,1.0,22.0
0.0,3.0,0.0,13.0
0.0,0.0,4.0,0.0
1.0,0.0,3.0,4.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,7.0,0.0
8.0,0.0,68.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,5.0
3.0,0.0,6.0,0.0
0.0,0.0,5.0,2.0
0.0,0.0,0.0,0.0
3.0,0.0,44.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0
0.0,29.0,0.0,1923.0
0.0,0.0,3.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,19.0,4.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,5.0,0.0
0.0,0.0,0.0,2.0
5.0,0.0,31.0,1.0
1.0,0.0,3.0,0.0
0.0,2.0,0.0,8.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,7.0
6.0,0.0,40.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,5.0
4.0,1.0,15.0,13.0
2.0,0.0,38.0,3.0
0.0,0.0,0.0,0.0
6.0,7.0,27.0,115.0
0.0,0.0,9.0,0.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,0.0
0.0,9.0,1.0,244.0
0.0,0.0,0.0,0.0
6.0,0.0,40.0,1.0
0.0,0.0,0.0,0.0
0.0,7.0,2.0,43.0
2.0,0.0,10.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
17.0,0.0,641.0,2.0
6.0,0.0,66.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
0.0,12.0,5.0,218.0
0.0,1.0,0.0,3.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,3.0,6.0,35.0
0.0,0.0,1.0,0.0
0.0,9.0,0.0,167.0
0.0,0.0,4.0,1.0
0.0,0.0,1.0,0.0
0.0,3.0,0.0,14.0
2.0,0.0,5.0,1.0
0.0,0.0,0.0,0.0
3.0,0.0,19.0,2.0
2.0,0.0,8.0,0.0
0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0
2.0,0.0,16.0,1.0
0.0,0.0,0.0,0.0
0.0,1.0,1.0,7.0
0.0,6.0,0.0,28.0
10.0,0.0,201.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,2.0
3.0,0.0,13.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,3.0,0.0
0.0,4.0,3.0,13.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
17.0,0.0,782.0,0.0
0.0,2.0,0.0,40.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
0.0,2.0,4.0,6.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
0.0,2.0,0.0,17.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,3.0
0.0,2.0,1.0,11.0
0.0,0.0,0.0,0.0
0.0,2.0,2.0,4.0
0.0,0.0,2.0,0.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,0.0
8.0,0.0,115.0,2.0
0.0,0.0,0.0,5.0
33.0,0.0,2586.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,9.0
0.0,3.0,0.0,30.0
0.0,0.0,4.0,0.0
0.0,0.0,0.0,1.0
2.0,0.0,17.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
7.0,3.0,108.0,11.0
0.0,0.0,0.0,0.0
0.0,0.0,4.0,3.0
0.0,0.0,0.0,0.0
1.0,2.0,16.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
3.0,0.0,30.0,1.0
5.0,0.0,66.0,0.0
0.0,4.0,1.0,42.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,7.0,1.0,74.0
0.0,0.0,0.0,3.0
1.0,0.0,9.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,8.0
0.0,0.0,0.0,0.0
0.0,0.0,5.0,1.0
0.0,0.0,0.0,0.0
10.0,0.0,129.0,3.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,7.0
0.0,0.0,4.0,2.0
2.0,4.0,16.0,33.0
0.0,0.0,0.0,0.0
0.0,0.0,10.0,2.0
0.0,18.0,0.0,992.0
4.0,2.0,30.0,4.0
0.0,0.0,0.0,0.0
1.0,2.0,4.0,13.0
38.0,0.0,2488.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0
0.0,2.0,1.0,3.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,2.0,1.0
2.0,0.0,7.0,0.0
0.0,2.0,0.0,38.0
0.0,0.0,1.0,0.0
0.0,2.0,0.0,10.0
3.0,0.0,7.0,4.0
4.0,0.0,39.0,2.0
0.0,0.0,7.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,6.0,0.0
0.0,3.0,1.0,8.0
0.0,0.0,0.0,2.0
0.0,4.0,1.0,27.0
0.0,0.0,0.0,0.0
3.0,0.0,12.0,3.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
2.0,0.0,6.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,5.0,0.0
3.0,0.0,28.0,1.0
3.0,0.0,17.0,0.0
0.0,0.0,2.0,4.0
0.0,0.0,1.0,6.0
0.0,0.0,0.0,0.0
0.0,2.0,4.0,6.0
0.0,0.0,0.0,0.0
0.0,4.0,2.0,11.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,4.0,2.0
0.0,0.0,0.0,0.0
0.0,3.0,2.0,25.0
0.0,0.0,0.0,0.0
17.0,0.0,158.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
0.0,2.0,1.0,17.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,4.0,0.0,25.0
0.0,2.0,2.0,10.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
2.0,0.0,23.0,1.0
0.0,0.0,0.0,0.0
5.0,0.0,53.0,1.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,7.0
0.0,0.0,2.0,0.0
0.0,8.0,2.0,193.0
0.0,0.0,7.0,0.0
0.0,2.0,3.0,5.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,8.0,2.0
0.0,1.0,0.0,12.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
8.0,0.0,50.0,0.0
2.0,4.0,11.0,16.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
3.0,0.0,17.0,0.0
0.0,1.0,3.0,8.0
0.0,0.0,2.0,0.0
0.0,13.0,2.0,221.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,3.0,0.0
0.0,36.0,0.0,5771.0
0.0,2.0,2.0,8.0
0.0,0.0,0.0,1.0
0.0,0.0,5.0,0.0
0.0,0.0,0.0,3.0
1.0,0.0,4.0,0.0
0.0,0.0,3.0,4.0
0.0,0.0,0.0,11.0
6.0,0.0,80.0,0.0
0.0,0.0,0.0,1.0
4.0,0.0,51.0,0.0
0.0,9.0,0.0,104.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
2.0,0.0,13.0,2.0
0.0,0.0,0.0,0.0
3.0,2.0,17.0,13.0
0.0,0.0,2.0,0.0
0.0,0.0,3.0,2.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,12.0
0.0,0.0,1.0,0.0
0.0,3.0,0.0,6.0
1.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,22.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,6.0,3.0
0.0,0.0,0.0,0.0
1.0,0.0,6.0,4.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,1.0
11.0,0.0,217.0,0.0
0.0,3.0,2.0,17.0
0.0,3.0,0.0,14.0
0.0,0.0,2.0,0.0
0.0,2.0,1.0,12.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
2.0,2.0,11.0,14.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,1.0,0.0
0.0,12.0,0.0,465.0
0.0,1.0,10.0,6.0
0.0,0.0,3.0,0.0
0.0,1.0,0.0,9.0
0.0,0.0,1.0,7.0
0.0,0.0,0.0,3.0
1.0,0.0,8.0,0.0
0.0,10.0,0.0,126.0
15.0,0.0,543.0,2.0
0.0,0.0,0.0,0.0
2.0,0.0,3.0,1.0
0.0,0.0,1.0,0.0
0.0,2.0,0.0,32.0
2.0,0.0,19.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,4.0,4.0
0.0,0.0,0.0,1.0
23.0,0.0,719.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0
0.0,7.0,0.0,71.0
0.0,0.0,6.0,1.0
0.0,0.0,0.0,0.0
0.0,3.0,1.0,6.0
0.0,0.0,0.0,0.0
0.0,1.0,2.0,9.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,6.0,2.0
0.0,0.0,0.0,3.0
0.0,0.0,7.0,0.0
0.0,2.0,2.0,15.0
0.0,2.0,7.0,6.0
0.0,0.0,5.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,2.0
4.0,0.0,24.0,1.0
0.0,0.0,10.0,0.0
5.0,0.0,32.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,7.0,1.0,91.0
0.0,0.0,0.0,1.0
9.0,0.0,84.0,0.0
1.0,0.0,4.0,2.0
0.0,0.0,1.0,3.0
0.0,5.0,0.0,51.0
0.0,4.0,2.0,25.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0
0.0,1.0,0.0,3.0
1.0,0.0,11.0,0.0
0.0,0.0,0.0,1.0
7.0,0.0,94.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,4.0
2.0,0.0,10.0,0.0
45.0,0.0,2736.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,11.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,0.0
2.0,0.0,12.0,2.0
0.0,0.0,0.0,1.0
1.0,0.0,4.0,0.0
2.0,0.0,23.0,3.0
0.0,0.0,0.0,0.0
0.0,4.0,3.0,31.0
0.0,0.0,0.0,0.0
6.0,0.0,98.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
3.0,4.0,26.0,12.0
2.0,0.0,3.0,0.0
0.0,0.0,1.0,4.0
0.0,2.0,0.0,23.0
4.0,10.0,16.0,183.0
0.0,0.0,0.0,0.0
1.0,0.0,4.0,1.0
0.0,0.0,2.0,0.0
0.0,3.0,1.0,12.0
0.0,0.0,0.0,2.0
0.0,0.0,6.0,0.0
3.0,0.0,19.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,6.0
0.0,0.0,0.0,1.0
6.0,0.0,62.0,0.0
0.0,0.0,0.0,5.0
4.0,0.0,39.0,0.0
0.0,5.0,0.0,71.0
0.0,0.0,8.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,13.0
1.0,0.0,7.0,1.0
0.0,0.0,0.0,0.0
5.0,4.0,28.0,22.0
0.0,0.0,0.0,0.0
1.0,0.0,6.0,1.0
0.0,0.0,0.0,0.0
1.0,2.0,6.0,6.0
5.0,0.0,45.0,0.0
0.0,3.0,0.0,14.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,5.0,1.0,56.0
0.0,9.0,0.0,139.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,2.0
2.0,0.0,6.0,0.0
0.0,0.0,2.0,5.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,2.0,4.0,8.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,0.0
7.0,5.0,81.0,73.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,7.0
0.0,2.0,1.0,13.0
0.0,8.0,0.0,48.0
12.0,0.0,202.0,2.0
0.0,0.0,0.0,0.0
3.0,2.0,21.0,6.0
0.0,0.0,0.0,4.0
0.0,1.0,2.0,4.0
0.0,0.0,0.0,0.0
8.0,6.0,116.0,33.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,4.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,0.0
0.0,0.0,1.0,5.0
0.0,0.0,0.0,0.0
5.0,0.0,59.0,2.0
0.0,2.0,1.0,10.0
0.0,2.0,0.0,19.0
0.0,3.0,1.0,11.0
0.0,0.0,0.0,0.0
1.0,4.0,15.0,36.0
0.0,0.0,0.0,0.0
0.0,3.0,2.0,14.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
5.0,0.0,26.0,0.0
2.0,0.0,6.0,1.0
0.0,0.0,2.0,0.0
0.0,2.0,0.0,7.0
0.0,0.0,7.0,0.0
0.0,2.0,2.0,7.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
2.0,0.0,10.0,0.0
0.0,2.0,0.0,8.0
0.0,0.0,3.0,2.0
0.0,2.0,0.0,5.0
0.0,0.0,2.0,0.0
9.0,0.0,262.0,2.0
0.0,0.0,4.0,0.0
0.0,0.0,1.0,2.0
0.0,3.0,0.0,10.0
2.0,0.0,11.0,0.0
3.0,0.0,20.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,2.0,3.0,14.0
0.0,0.0,0.0,0.0
0.0,0.0,4.0,2.0
2.0,0.0,13.0,0.0
0.0,30.0,0.0,2021.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
2.0,0.0,22.0,7.0
0.0,0.0,0.0,0.0
0.0,5.0,1.0,28.0
0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0
0.0,3.0,0.0,13.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
1.0,0.0,11.0,1.0
0.0,0.0,0.0,0.0
0.0,2.0,1.0,39.0
0.0,0.0,0.0,0.0
7.0,8.0,58.0,84.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
1.0,1.0,11.0,4.0
0.0,0.0,1.0,2.0
0.0,4.0,0.0,46.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,3.0
1.0,0.0,13.0,0.0
0.0,0.0,3.0,3.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,1.0,2.0,11.0
0.0,0.0,4.0,1.0
9.0,0.0,138.0,0.0
0.0,0.0,2.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,13.0
0.0,0.0,9.0,0.0
1.0,0.0,5.0,4.0
0.0,0.0,0.0,0.0
0.0,9.0,4.0,63.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,3.0,0.0
0.0,0.0,1.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
2.0,0.0,3.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
9.0,0.0,58.0,0.0
4.0,0.0,27.0,5.0
0.0,0.0,0.0,2.0
4.0,0.0,19.0,0.0
0.0,13.0,0.0,198.0
2.0,3.0,6.0,10.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
4.0,0.0,18.0,0.0
0.0,2.0,0.0,6.0
8.0,0.0,92.0,0.0
0.0,4.0,2.0,29.0
0.0,0.0,0.0,2.0
4.0,0.0,42.0,0.0
0.0,1.0,0.0,3.0
0.0,2.0,2.0,7.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
1.0,0.0,8.0,0.0
0.0,0.0,3.0,1.0
2.0,0.0,9.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,5.0
2.0,0.0,14.0,7.0
0.0,0.0,0.0,0.0
0.0,2.0,4.0,5.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,3.0,0.0,11.0
0.0,0.0,1.0,0.0
0.0,3.0,0.0,12.0
0.0,1.0,2.0,11.0
5.0,0.0,35.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
19.0,0.0,635.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,1.0,2.0
0.0,2.0,0.0,8.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,1.0
6.0,0.0,36.0,0.0
7.0,0.0,46.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,0.0
2.0,0.0,16.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,3.0,3.0,32.0
0.0,0.0,3.0,3.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,8.0
2.0,0.0,9.0,0.0
0.0,15.0,0.0,589.0
0.0,0.0,2.0,0.0
0.0,0.0,6.0,5.0
0.0,1.0,2.0,8.0
0.0,0.0,0.0,5.0
0.0,0.0,2.0,0.0
0.0,5.0,1.0,30.0
0.0,0.0,0.0,1.0
21.0,0.0,2180.0,0.0
0.0,0.0,0.0,1.0
